id,title,company,difficulty,stages,topics,platform,last_seen_max,seen_count,employment_types
visa-subarray-sum,Subarray Sum,Visa,easy,OA,array|math|combinatorics,unknown,2026-09-02,2,
amazon-minimum-adjacent-swaps-binary-groups,Minimum Adjacent Swaps to Group Binary Values,Amazon,medium,OA,array|greedy,unknown,2026-09-02,1,NEW GRAD
walmart-best-meeting-point,Best Meeting Point,Walmart,hard,OA,array|geometry|matrix|sorting,unknown,2026-09-02,1,FULLTIME
walmart-minimum-cost-to-make-array-equal,Minimum Cost to Make Array Equal,Walmart,hard,OA,array|binary_search|prefix_sum|sorting,unknown,2026-09-02,1,FULLTIME
akuna-minimum-swaps,Minimum Swaps,Akuna Capital,medium,OA,array|sorting,unknown,2026-09-01,4,INTERN
akuna-minimum-absolute-difference-pairs,Minimum Absolute Difference Pairs,Akuna Capital,easy,OA,array|sorting,unknown,2026-09-01,3,INTERN
lyft-rotten-oranges-grid-bfs,Rotten Oranges / Grid Infection BFS,Lyft,medium,OA,matrix|breadth_first_search,unknown,2026-08-31,3,FULLTIME
databricks-minimize-commute,Minimize Commute,Databricks,medium,OA|PHONE SCREEN,matrix|breadth_first_search|graph,codesignal,2026-08-31,2,FULLTIME
rippling-consistent-logs,Consistent Logs,Rippling,medium,OA,array|hash_table|sliding_window,hackerrank,2026-08-31,2,NEW GRAD|INTERN
rippling-costliest-chocolate,Costliest Chocolate,Rippling,easy,OA,array|math|simulation,hackerrank,2026-08-31,2,NEW GRAD|INTERN
rippling-server-management,Server Management,Rippling,easy,OA,array|greedy|sorting,unknown,2026-08-31,2,NEW GRAD|INTERN
visa-collect-branches-for-nest,Collect Branches for a Bird Nest,Visa,easy,OA,array|simulation|two_pointers,codesignal,2026-08-31,1,NEW GRAD
visa-count-reverse-digit-pairs,Count Reverse-Digit Pairs,Visa,medium,OA,array|hash_table|math|combinatorics,codesignal,2026-08-31,1,NEW GRAD
visa-grid-walk-with-teleports,Grid Walk with Obstacles and Teleports,Visa,medium,OA,matrix|simulation|hash_table,codesignal,2026-08-31,1,NEW GRAD
capital-one-dynamic-wall-range-query,Dynamic Wall Building and Range Query,Capital One,medium,OA,segment_tree|prefix_sum,codesignal,2026-08-30,2,FULLTIME|INTERN|NEW GRAD
capital-one-queue-check-in-simulation,Queue Check-in Simulation with Capacity Limit,Capital One,easy,OA,queue|simulation,codesignal,2026-08-30,2,FULLTIME|INTERN|NEW GRAD
matroid-count-good-tuples,Count Good Tuples,Matroid,easy,OA,array|sliding_window,unknown,2026-08-30,2,INTERN|NEW GRAD
matroid-count-house-segments-after-destruction,Count House Segments After Destruction,Matroid,medium,OA,array|hash_table|simulation,unknown,2026-08-30,2,INTERN|NEW GRAD
matroid-diagonal-robot-path-sum,Diagonal Robot Path Sum,Matroid,medium,OA,array|matrix|simulation|hash_table,unknown,2026-08-30,2,INTERN|NEW GRAD
matroid-validate-3x3-digit-windows,Validate 3x3 Digit Windows,Matroid,easy,OA,array|matrix|sliding_window|hash_table,unknown,2026-08-30,2,INTERN|NEW GRAD
uber-jump-game-prime-3-steps,Jump Game with Prime-3 Steps,Uber,hard,OA,dynamic_programming|array|math,unknown,2026-08-30,2,FULLTIME
wolverine-trading-hedges-outperforming-trades,Hedges Outperforming Their Trades,Wolverine Trading,easy,OA,database,coderbyte,2026-08-30,2,INTERN|NEW GRAD
capital-one-count-key-changes,Count Key Changes,Capital One,easy,OA,array|string|simulation,codesignal,2026-08-30,1,NEW GRAD|INTERN
capital-one-longest-common-prefix-of-number-pairs,Longest Common Prefix of Number Pairs,Capital One,medium,OA,hash_table|string|trie,codesignal,2026-08-30,1,NEW GRAD|INTERN
uber-count-palindromic-ancestor-paths,Count Palindromic Ancestor Paths,Uber,hard,OA,tree|depth_first_search|bit_manipulation|prefix_sum,unknown,2026-08-30,1,FULLTIME
wolverine-trading-market-share-and-imbalance,Market Share Ticker with Imbalance,Wolverine Trading,medium,OA,database,unknown,2026-08-30,1,NEW GRAD|INTERN
count-palindromes,Palindrome Counter,Goldman Sachs,medium,OA,string|dynamic_programming,hackerrank,2026-08-29,4,INTERN|FULLTIME|NEW GRAD
microsoft-authentication-system,Authentication System,Microsoft,medium,OA,hash_table|design,unknown,2026-08-29,4,INTERN|NEW GRAD
capital-one-rank-flights-by-airline-and-destination,Rank Flights by Airline and Destination Frequency,Capital One,easy,OA,database|sorting,codesignal,2026-08-29,3,INTERN|NEW GRAD
microsoft-maximum-string-operations,Maximum String Operations,Microsoft,medium,OA,string|greedy,unknown,2026-08-29,2,INTERN|NEW GRAD
roblox-count-house-segments-after-destruction,Count House Segments After Destruction,Roblox,medium,OA,array|hash_table|simulation,unknown,2026-08-29,2,INTERN|NEW GRAD
roblox-event-id-check-completion-times,Event ID Check Completion Times,Roblox,medium,OA,array|queue|simulation,unknown,2026-08-29,2,INTERN|NEW GRAD
capital-one-leftmost-memory-block-allocator,Leftmost Memory Block Allocator,Capital One,medium,OA,array|hash_table|simulation,codesignal,2026-08-29,1,INTERN
capital-one-minimize-expression-value-with-parentheses,Minimize Expression Value with Parentheses,Capital One,medium,OA,string|math,codesignal,2026-08-29,1,INTERN
capital-one-optimal-lamp-coordinate,Optimal Lamp Coordinate,Capital One,medium,OA,array|two_pointers|sliding_window,codesignal,2026-08-29,1,INTERN
capital-one-product-minus-sum-of-digits,Product of Digits Minus Sum,Capital One,easy,OA,math|simulation,codesignal,2026-08-29,1,INTERN
microsoft-k-most-recent-unique-request-ids,K Most Recent Unique Request IDs,Microsoft,easy,OA,array|hash_table,unknown,2026-08-29,1,INTERN
weride-drawing-edge,Drawing Edge,WeRide,easy,OA,graph|math|combinatorics,hackerrank,2026-08-29,1,FULLTIME
weride-paint-the-ceiling,Paint the Ceiling,WeRide,medium,OA,array|two_pointers|math,hackerrank,2026-08-29,1,FULLTIME
weride-unequal-block-structure,Unequal Block Structure,WeRide,medium,OA,array|dynamic_programming,hackerrank,2026-08-29,1,FULLTIME
airbnb-cloud-storage-backup-and-restore,Cloud Storage with User Backup and Restore,Airbnb,hard,OA,hash_table|sorting|design|simulation,unknown,2026-08-28,3,FULLTIME
imc-grid-paths-with-override-passes,Grid Paths with Override Passes,IMC Trading,medium,OA,dynamic_programming|matrix,hackerrank,2026-08-28,3,INTERN|NEW GRAD
airbnb-in-memory-database,In-Memory Database,Airbnb,hard,OA,design|hash_table|simulation,codesignal,2026-08-28,2,FULLTIME
ibm-minimum-replacements-no-adjacent-equal,Minimum Replacements for Unequal Adjacent Characters,IBM,easy,OA,string|greedy,hackerrank,2026-08-27,3,FULLTIME
walmart-minimum-stress-path,Minimum Stress Path,Walmart,medium,OA,graph|shortest_path|heap,unknown,2026-08-27,3,INTERN
microsoft-minimum-length-good-subarray,Minimum Length Good Subarray,Microsoft,medium,OA,array|hash_table|sliding_window,hackerrank,2026-08-27,1,INTERN
microsoft-roll-the-string,Roll the String,Microsoft,medium,OA,string|array|prefix_sum,hackerrank,2026-08-27,1,INTERN
tiktok-find-sum-pairs,Find Sum Pairs (for mle also :),TikTok,medium,OA,array|hash_table,codesignal,2026-08-26,4,NEW GRAD|INTERN
tiktok-event-id-check-completion-times,Event ID Check Completion Times,TikTok,medium,OA,array|queue|simulation,codility,2026-08-26,2,NEW GRAD
amazon-unfulfilled-bids-after-ranked-round-robin,Unfulfilled Bids after Ranked Round-Robin Allocation,Amazon,medium,OA,array|sorting|simulation,unknown,2026-08-26,1,CONTRACT
maven-securities-prime-factor-visitation,Prime Factor Visitation,Maven Securities,medium,OA,array|math|simulation,hackerrank,2026-08-26,1,INTERN
maven-securities-resource-allocation,Resource Allocation,Maven Securities,medium,OA,array|greedy|math,hackerrank,2026-08-26,1,INTERN
tiktok-sort-matrix-borders,Sort Matrix Borders,TikTok,medium,OA,array|matrix|sorting|simulation,unknown,2026-08-25,7,INTERN|NEW GRAD
tiktok-count-even-digit-numbers,Count Even-Digit Numbers,TikTok,easy,OA,array|math,codesignal,2026-08-25,4,NEW GRAD|INTERN
amazon-minimum-contiguous-replacements,Minimum Contiguous Replacements,Amazon,medium,OA,array|hash_table|union_find,unknown,2026-08-25,2,FULLTIME
tiktok-construct-wdl-string,Construct WDL String,TikTok,easy,OA,string|simulation,codesignal,2026-08-25,2,NEW GRAD|INTERN
bytedance-find-sum-pairs,Find Sum Pairs (for mle also :),ByteDance,medium,OA,array|hash_table,codesignal,2026-08-25,1,INTERN|NEW GRAD
bytedance-leftmost-memory-block-allocator,Leftmost Memory Block Allocator (for mle also :),ByteDance,medium,OA,array|simulation,codesignal,2026-08-25,1,INTERN|NEW GRAD
bytedance-match-consecutive-word-boundaries,Match Consecutive Word Boundaries (for mle also :),ByteDance,easy,OA,array|string,codesignal,2026-08-25,1,INTERN|NEW GRAD
bytedance-minimize-expression-value-with-parentheses,Minimize Expression Value with Parentheses (for mle also :),ByteDance,medium,OA,string|math,codesignal,2026-08-25,1,INTERN|NEW GRAD
tiktok-repeated-grouped-digit-sum,Repeated Grouped Digit Sum,TikTok,easy,OA,string|simulation,unknown,2026-08-24,4,NEW GRAD|INTERN
ibm-expiring-authentication-token-manager,Expiring Authentication Token Manager,IBM,medium,OA,design|hash_table|heap|simulation,unknown,2026-08-24,2,FULLTIME|INTERN
goldman-sachs-maximum-ones-after-k-operations,Maximum Ones After K Operations,Goldman Sachs,easy,OA,string|greedy,unknown,2026-08-24,1,NEW GRAD|INTERN
trade-desk-temporal-key-field-database,Temporal Key-Field Database with Prefix Scans,The Trade Desk,medium,OA,design|hash_table|sorting|simulation,unknown,2026-08-24,1,FULLTIME
visa-count-cross-array-target-sum-pairs,Count Cross-Array Target-Sum Pairs,Visa,easy,OA,hash_table|array|sorting|two_pointers,unknown,2026-08-24,1,NEW GRAD
visa-number-of-islands-dfs-and-bfs,Count Islands with DFS and BFS,Visa,medium,OA,matrix|graph|depth_first_search|breadth_first_search,unknown,2026-08-24,1,NEW GRAD
visa-dijkstra-weighted-undirected-graph,Dijkstra Shortest Paths in a Weighted Undirected Graph,Visa,medium,OA,graph|shortest_path|heap,unknown,2026-08-24,1,NEW GRAD
visa-sliding-window-pattern-start-indices,Find Sliding-Window Pattern Start Indices,Visa,easy,OA,string|sliding_window|array,unknown,2026-08-24,1,NEW GRAD
visa-minimum-cost-weighted-grid-path,Minimum-Cost Path Through a Weighted Grid,Visa,medium,OA,matrix|graph|shortest_path|heap,unknown,2026-08-24,1,NEW GRAD
visa-rotate-square-matrix-clockwise,Rotate a Square Matrix Clockwise,Visa,medium,OA,matrix|array|simulation,unknown,2026-08-24,1,NEW GRAD
microsoft-minimum-fuel-cost,Minimum Fuel Cost Between Cities,Microsoft,hard,OA,graph|shortest_path,unknown,2026-08-23,3,FULLTIME
airbnb-progressive-banking-system,Progressive Banking System,Airbnb,hard,OA,design|hash_table|heap|sorting|simulation,unknown,2026-08-23,2,FULLTIME
google-assign-locker,Assign Locker,Google,easy,OA|PHONE SCREEN,hash_table|heap,codesignal,2026-08-23,2,INTERN
coinbase-cloud-compute-credits-system,Cloud Compute Credits System,Coinbase,hard,OA,design|hash_table|heap|sorting|simulation,unknown,2026-08-23,1,FULLTIME
anthropic-cloud-storage-system,Cloud Storage System,Anthropic,medium,OA,design|hash_table|sorting|simulation,codesignal,2026-08-22,9,FULLTIME
tiktok-count-house-segments-after-destruction,Count House Segments After Destruction,TikTok,medium,OA,array|hash_table|simulation,codesignal,2026-08-22,4,INTERN|NEW GRAD
ibm-minimum-disjoint-segments,Minimum Number of Non-Empty Disjoint Segments,IBM,medium,OA,string|greedy|sliding_window,unknown,2026-08-22,3,INTERN|FULLTIME|NEW GRAD
interactive-brokers-progressive-tax-calculator,Progressive Tax Calculator,Interactive Brokers,easy,OA,array|math|simulation,unknown,2026-08-22,3,FULLTIME
bytedance-cyclic-shift-absolute-difference-sums,Sorted Absolute-Difference Sums Across Cyclic Shifts,ByteDance,medium,OA,array|sorting|simulation,unknown,2026-08-22,2,NEW GRAD
ibm-maximum-requests-window,Maximum Requests in a Time Window,IBM,easy,OA,array|sliding_window|two_pointers,unknown,2026-08-22,2,FULLTIME|NEW GRAD
tiktok-product-minus-sum-of-digits,Product Minus Sum of Digits,TikTok,easy,OA,math|simulation,unknown,2026-08-22,2,INTERN|NEW GRAD
airbnb-workspace-credit-ledger,Workspace Credit Ledger,Airbnb,hard,OA,design|hash_table|heap|sorting|simulation,unknown,2026-08-22,1,FULLTIME
barclays-production-ratio-worker-allocation,Allocate Workers for a Production Ratio,Barclays,easy,OA,array|math,unknown,2026-08-22,1,FULLTIME
quince-check-a-repeated-string-as-a-subsequence,Check a Repeated String as a Subsequence,Quince,easy,OA,string|two_pointers,unknown,2026-08-21,2,NEW GRAD
quince-minimum-sprinklers-to-cover-an-interval,Minimum Sprinklers to Cover an Interval,Quince,hard,OA,array|greedy|intervals,unknown,2026-08-21,2,NEW GRAD
salesforce-final-pod-counts-after-logs,Final Pod Counts After Logs,Salesforce,medium,OA,array|simulation|greedy,unknown,2026-08-21,2,FULLTIME
salesforce-minimum-removals-to-balance-array,Minimum Removals to Balance Array,Salesforce,medium,OA,array|sorting|two_pointers|greedy,unknown,2026-08-21,2,FULLTIME
anthropic-task-management-system,Task Management System,Anthropic,hard,OA,design|hash_table|sorting|simulation,unknown,2026-08-21,1,FULLTIME
bytedance-count-house-segments-after-destruction,Count House Segments After Sequential Destruction,ByteDance,medium,OA,array|hash_table|simulation,unknown,2026-08-21,1,NEW GRAD
bytedance-count-even-digit-numbers,Count Numbers with an Even Digit Count,ByteDance,easy,OA,array|math,unknown,2026-08-21,1,NEW GRAD
bytedance-sort-matrix-borders,Sort Concentric Matrix Borders Clockwise,ByteDance,medium,OA,array|matrix|sorting|simulation,unknown,2026-08-21,1,NEW GRAD
general-motors-per-client-sliding-window-rate-limiter,Per-Client Sliding-Window Rate Limiter,General Motors,medium,OA,hash_table|sliding_window|queue|design|simulation,unknown,2026-08-21,1,FULLTIME
hrt-count-key-changes,Count Key Changes,Hudson River Trading,easy,OA,array|string|simulation,codesignal,2026-08-21,1,FULLTIME|NEW GRAD|INTERN
hrt-count-sawtooth-subarrays,Count Sawtooth Subarrays,Hudson River Trading,easy,OA,array|dynamic_programming,codesignal,2026-08-21,1,FULLTIME|NEW GRAD|INTERN
hrt-format-newspaper-page,Format a Newspaper Page,Hudson River Trading,medium,OA,string|greedy|simulation,codesignal,2026-08-21,1,FULLTIME|NEW GRAD|INTERN
twosigma-sewer-drainage-partition,Sewer Drainage Partition,Two Sigma,medium,OA,tree|depth_first_search,hackerrank,2026-08-20,3,FULLTIME
ibm-drawing-edge,Drawing Edge,IBM,easy,OA,graph|combinatorics|math,unknown,2026-08-20,1,FULLTIME|INTERN
ibm-increasing-value-triplets-under-threshold,Increasing-Value Triplets Under a Threshold,IBM,medium,OA,array|sorting|two_pointers|combinatorics,unknown,2026-08-20,1,INTERN
infosys-maximize-purchases-cooler-bag,Maximum Purchases with a Cooler-Bag Fee,Infosys,medium,OA,array|greedy|sorting,unknown,2026-08-20,1,NEW GRAD
roblox-longest-contiguous-house-segment,Longest Contiguous House Segment,Roblox,medium,OA,array|hash_table|union_find,codesignal,2026-08-20,1,FULLTIME
roblox-sorted-extended-matrix-diagonals,Sorted Extended Matrix Diagonals,Roblox,medium,OA,matrix|string|sorting|simulation,codesignal,2026-08-20,1,FULLTIME
two-sigma-ipo-share-allocation,IPO Share Allocation,Two Sigma,hard,OA,sorting|greedy|simulation,unknown,2026-08-20,1,FULLTIME
airbnb-worker-management-level-1,"Worker Management, Part 1: Office Registration",Airbnb,easy,OA,hash_table|design|simulation,unknown,2026-08-19,3,NEW GRAD
airbnb-worker-management-level-2,"Worker Management, Part 2: Top Workers",Airbnb,medium,OA,hash_table|sorting|design|simulation,unknown,2026-08-19,3,NEW GRAD
airbnb-worker-management-level-3-overtime,"Worker Management, Part 3: Overtime Rules",Airbnb,hard,OA,hash_table|sorting|design|simulation,codesignal,2026-08-19,3,FULLTIME
airbnb-worker-management-level-4-worker-merge,"Worker Management, Part 4: Worker Merge",Airbnb,hard,OA,hash_table|sorting|design|simulation,codesignal,2026-08-19,3,FULLTIME
jpmorgan-maximum-of-subarray-minimums,Maximum of Subarray Minimums,JP Morgan Chase,medium,OA,array|sliding_window|queue,unknown,2026-08-19,2,INTERN
micro1-merge-intervals,Merge Intervals,Micro1,medium,OA,array|sorting,unknown,2026-08-19,2,NEW GRAD
bnsf-railway-minimum-bridge-turnbacks,Minimum Bridge Turnbacks,BNSF Railway,medium,OA,array|dynamic_programming|segment_tree,unknown,2026-08-19,1,FULLTIME
jpmorgan-invert-ad-visibility,Invert Ad Visibility Bits,JP Morgan Chase,easy,OA,bit_manipulation|math,unknown,2026-08-19,1,INTERN
roblox-leftmost-memory-block-allocator,Leftmost Memory Block Allocator,Roblox,medium,OA,array|simulation,unknown,2026-08-19,1,INTERN
ibm-count-paginated-medical-records-in-range,Count Paginated Medical Records in a Range,IBM,easy,OA,array|simulation,hackerrank,2026-08-18,2,INTERN|NEW GRAD
adobe-top-funded-village-and-project,Top-Funded Villages and Projects,Adobe,medium,OA,hash_table|sorting,unknown,2026-08-18,1,FULLTIME
bank-of-america-cash-register,Return Exact Cash Register Change,Bank of America,medium,OA,string|math|greedy|sorting,unknown,2026-08-18,1,FULLTIME
drw-2020-account-balance,2020 Account Balance with Monthly Card Fees,DRW,easy,OA,array|simulation|math,unknown,2026-08-18,1,INTERN
drw-nested-database-transactions,Nested In-Memory Database Transactions,DRW,medium,OA,hash_table|stack|design,unknown,2026-08-18,1,INTERN
drw-password-requirement-check,Password Requirement Check,DRW,easy,OA,string,unknown,2026-08-18,1,INTERN
drw-remove-excess-consecutive-characters,Remove Excess Consecutive Characters,DRW,easy,OA,string|greedy,unknown,2026-08-18,1,INTERN
hrt-diagonal-robot-path-sum,Diagonal Robot Path Sum,Hudson River Trading,medium,OA,array|matrix|simulation|hash_table,codesignal,2026-08-18,1,FULLTIME
ibm-count-invalid-log-groups,Count Invalid Log Groups,IBM,easy,OA,array|string|simulation,hackerrank,2026-08-18,1,NEW GRAD
klaviyo-progressive-parcel-tracking-operations,Progressive Parcel Tracking Operations,Klaviyo,hard,OA,design|hash_table|simulation|sorting,unknown,2026-08-18,1,FULLTIME
optiver-multi-level-inventory-storage-system,Multi-Level Inventory Storage System,Optiver,hard,OA|PHONE SCREEN,design|heap|simulation|hash_table,unknown,2026-08-17,5,INTERN
airbnb-worker-management-full-shift-grants,Worker Management with Full-Shift Double Pay,Airbnb,hard,OA,hash_table|intervals|sorting|design|simulation,unknown,2026-08-17,2,NEW GRAD
